By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2024-25,CHI,31,33.6,115.3,114.6,0.7,19.5,1.54,17.7,0.8,11.7,6.5,11.5,60.9,64.0,25.7,104.92,11.9,Zach LaVine,29
2023-24,CHI,25,34.9,109.9,115.3,-5.4,17.2,1.88,17.3,0.9,13.4,7.2,9.2,53.1,57.8,23.8,97.91,11.0,Zach LaVine,29
2022-23,CHI,77,35.9,112.0,111.7,0.3,18.7,1.69,15.7,1.6,10.8,6.4,9.3,55.8,60.7,27.8,99.7,12.6,Zach LaVine,29
2021-22,CHI,67,34.7,112.5,113.4,-0.9,20.7,1.77,16.7,1.0,12.1,6.7,9.4,55.4,60.5,28.4,99.36,12.9,Zach LaVine,29
2020-21,CHI,58,35.1,112.4,113.1,-0.8,22.5,1.39,16.3,1.8,12.1,7.1,11.7,59.6,63.4,30.2,101.34,14.0,Zach LaVine,29
2019-20,CHI,60,34.8,106.8,111.2,-4.4,21.8,1.23,14.2,1.9,12.5,7.0,11.5,52.6,56.8,31.2,100.85,13.0,Zach LaVine,29
2018-19,CHI,63,34.5,105.8,112.4,-6.5,22.4,1.32,15.9,1.8,11.3,6.6,12.0,52.0,57.4,29.8,99.98,12.5,Zach LaVine,29
2017-18,CHI,24,27.3,102.6,114.7,-12.1,18.7,1.67,14.0,1.3,13.8,7.1,8.3,44.2,49.9,29.0,100.31,9.2,Zach LaVine,29
2016-17,MIN,47,37.2,108.4,111.2,-2.8,12.8,1.64,14.0,1.1,8.7,4.8,8.6,54.4,57.6,21.5,95.05,9.5,Zach LaVine,29
2015-16,MIN,82,28.0,104.2,110.4,-6.2,18.7,1.62,17.3,1.2,8.9,5.1,10.7,51.6,54.8,22.8,98.5,9.1,Zach LaVine,29
2014-15,MIN,77,24.7,98.2,112.4,-14.2,25.0,1.43,22.6,1.4,10.3,5.8,15.8,46.5,51.5,21.8,96.43,7.9,Zach LaVine,29
