By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2022-23,TOT,83,35.7,20.1,7.1,15.3,46.8,2.0,5.3,38.2,3.8,4.3,89.5,1.0,3.4,4.4,3.3,1.5,1.1,0.7,1.9,34.3,2,0,0.4,Mikal Bridges,57
2022-23,BKN,27,34.2,26.1,8.9,18.6,47.5,2.5,6.7,37.6,5.9,6.6,89.4,0.9,3.6,4.5,2.7,1.8,1.0,0.6,1.6,38.4,1,0,-0.3,Mikal Bridges,57
2022-23,PHX,56,36.4,17.2,6.3,13.6,46.3,1.8,4.7,38.7,2.8,3.1,89.7,1.0,3.3,4.3,3.6,1.4,1.2,0.8,2.1,32.3,1,0,0.8,Mikal Bridges,57
2021-22,PHX,82,34.8,14.2,5.6,10.5,53.4,1.4,3.8,36.9,1.6,1.9,83.4,0.9,3.3,4.2,2.3,0.8,1.2,0.4,1.8,26.6,0,0,7.0,Mikal Bridges,57
2020-21,PHX,72,32.6,13.5,5.0,9.3,54.3,1.9,4.4,42.5,1.5,1.8,84.0,1.1,3.2,4.3,2.1,0.8,1.1,0.9,1.6,26.8,2,0,4.7,Mikal Bridges,57
2019-20,PHX,73,28.0,9.1,3.4,6.6,51.0,1.0,2.7,36.1,1.4,1.7,84.4,0.9,3.1,4.0,1.8,1.0,1.4,0.6,2.2,21.7,1,0,1.6,Mikal Bridges,57
2018-19,PHX,82,29.5,8.3,3.0,6.9,43.0,1.3,3.8,33.5,1.2,1.4,80.5,0.7,2.5,3.2,2.1,0.9,1.6,0.5,2.5,20.6,0,0,-4.7,Mikal Bridges,57
2024-25,CHA,22,31.1,17.9,6.4,15.4,41.6,1.9,6.7,28.4,3.1,3.5,88.5,0.9,6.9,7.7,3.6,2.0,0.7,0.6,1.5,34.5,3,0,-5.2,Miles Bridges,64
2023-24,CHA,69,37.4,21.0,8.1,17.5,46.2,2.3,6.5,34.9,2.5,3.1,82.5,1.0,6.3,7.3,3.3,2.0,0.9,0.5,1.7,37.1,19,0,-9.2,Miles Bridges,64
2021-22,CHA,80,35.5,20.2,7.5,15.2,49.1,1.9,5.8,33.1,3.3,4.2,80.2,1.1,5.9,7.0,3.8,1.9,0.9,0.8,2.4,37.6,15,0,1.8,Miles Bridges,64
2020-21,CHA,66,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,1.2,4.8,6.0,2.2,1.6,0.7,0.8,2.2,26.0,11,0,-0.1,Miles Bridges,64
2019-20,CHA,65,30.7,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,1.4,4.2,5.6,1.8,1.5,0.6,0.7,2.0,24.9,4,0,-6.1,Miles Bridges,64
2018-19,CHA,80,21.2,7.5,3.0,6.4,46.4,0.8,2.5,32.5,0.7,1.0,75.3,0.8,3.2,4.0,1.2,0.6,0.7,0.6,1.4,17.4,1,0,-1.6,Miles Bridges,64
2024-25,IND,35,31.3,15.1,5.6,11.3,49.2,1.9,4.9,39.3,2.0,2.8,72.4,1.4,5.6,7.0,1.6,2.1,0.8,2.1,2.8,32.5,6,0,0.6,Myles Turner,88
2023-24,IND,77,27.0,17.1,6.2,11.8,52.4,1.5,4.2,35.8,3.2,4.1,77.3,1.5,5.5,6.9,1.3,1.4,0.5,1.9,3.0,33.0,17,0,2.9,Myles Turner,88
2022-23,IND,62,29.4,18.0,6.5,11.8,54.8,1.5,4.0,37.3,3.5,4.5,78.3,1.4,6.1,7.5,1.4,1.7,0.6,2.3,3.5,36.0,18,0,-0.8,Myles Turner,88
2021-22,IND,42,29.4,12.9,4.8,9.4,50.9,1.5,4.4,33.3,1.9,2.5,75.2,1.5,5.5,7.1,1.0,1.3,0.7,2.8,2.8,32.1,9,0,-0.3,Myles Turner,88
2020-21,IND,47,31.0,12.6,4.4,9.2,47.7,1.5,4.4,33.5,2.4,3.0,78.2,1.3,5.2,6.5,1.0,1.4,0.9,3.4,3.5,33.2,7,0,0.5,Myles Turner,88
2019-20,IND,62,29.4,12.1,4.3,9.5,45.7,1.4,4.0,34.4,2.0,2.7,75.1,1.4,5.2,6.6,1.2,1.4,0.7,2.1,2.7,28.9,9,0,-0.1,Myles Turner,88
2018-19,IND,74,28.6,13.3,5.1,10.5,48.7,1.0,2.6,38.8,2.0,2.7,73.6,1.4,5.8,7.2,1.6,1.4,0.8,2.7,2.6,33.4,17,0,1.6,Myles Turner,88
2017-18,IND,65,28.2,12.7,4.7,9.8,47.9,0.9,2.4,35.7,2.5,3.2,77.7,1.4,5.0,6.4,1.3,1.5,0.6,1.8,2.9,28.2,11,0,1.8,Myles Turner,88
2016-17,IND,81,31.4,14.5,5.5,10.7,51.1,0.5,1.4,34.8,3.0,3.7,80.9,1.7,5.6,7.3,1.3,1.3,0.9,2.1,3.2,33.0,15,0,1.8,Myles Turner,88
2015-16,IND,60,22.8,10.3,4.4,8.8,49.8,0.1,0.2,21.4,1.5,2.0,72.7,1.1,4.4,5.5,0.7,1.1,0.4,1.4,2.6,22.4,4,0,-1.2,Myles Turner,88
2024-25,DEN,29,36.9,30.7,11.7,20.8,56.1,2.2,4.6,49.2,5.1,6.4,80.1,3.4,9.6,13.0,9.7,3.3,1.7,0.6,2.0,64.4,23,14,9.3,Nikola Jokic,3
2023-24,DEN,79,34.6,26.4,10.4,17.9,58.3,1.1,2.9,35.9,4.5,5.5,81.7,2.8,9.5,12.4,9.0,3.0,1.4,0.9,2.5,58.3,68,25,8.6,Nikola Jokic,3
2022-23,DEN,69,33.7,24.5,9.4,14.8,63.2,0.8,2.2,38.3,4.9,6.0,82.2,2.4,9.4,11.8,9.8,3.6,1.3,0.7,2.5,55.7,58,29,9.3,Nikola Jokic,3
2021-22,DEN,74,33.5,27.1,10.3,17.7,58.3,1.3,3.9,33.7,5.1,6.3,81.0,2.8,11.0,13.8,7.9,3.8,1.5,0.9,2.6,58.6,66,19,6.0,Nikola Jokic,3
2020-21,DEN,72,34.6,26.4,10.2,18.0,56.6,1.3,3.3,38.8,4.8,5.5,86.8,2.8,8.0,10.8,8.3,3.1,1.3,0.7,2.7,54.7,60,16,5.3,Nikola Jokic,3
2019-20,DEN,73,32.0,19.9,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,2.3,7.5,9.7,7.0,3.1,1.2,0.6,3.0,44.4,43,13,3.5,Nikola Jokic,3
2018-19,DEN,80,31.3,20.1,7.7,15.1,51.1,1.0,3.4,30.7,3.6,4.4,82.1,2.9,8.0,10.8,7.3,3.1,1.4,0.7,2.9,46.9,56,12,3.9,Nikola Jokic,3
2017-18,DEN,75,32.6,18.5,6.7,13.5,49.9,1.5,3.7,39.6,3.5,4.2,85.0,2.6,8.1,10.7,6.1,2.8,1.2,0.8,2.8,43.7,38,10,4.7,Nikola Jokic,3
2016-17,DEN,73,27.9,16.7,6.8,11.7,57.8,0.6,1.9,32.4,2.6,3.1,82.5,2.9,6.9,9.8,4.9,2.3,0.8,0.8,2.9,38.3,39,6,4.1,Nikola Jokic,3
2015-16,DEN,80,21.7,10.0,3.8,7.5,51.2,0.4,1.1,33.3,1.9,2.4,81.1,2.3,4.7,7.0,2.4,1.3,1.0,0.6,2.6,25.4,16,0,1.2,Nikola Jokic,3
2024-25,CHI,35,32.3,20.5,8.3,15.0,55.3,2.1,4.9,42.4,1.8,2.1,83.8,2.3,7.9,10.2,3.3,1.6,0.8,0.6,2.4,40.3,23,0,-2.5,Nikola Vucevic,46
2023-24,CHI,76,34.3,18.0,7.7,15.9,48.4,1.2,4.1,29.4,1.4,1.7,82.2,2.8,7.8,10.5,3.3,1.6,0.7,0.8,2.5,38.5,45,0,-2.4,Nikola Vucevic,46
2022-23,CHI,82,33.5,17.6,7.3,14.0,52.0,1.5,4.2,34.9,1.6,1.9,83.5,1.9,9.1,11.0,3.2,1.7,0.7,0.7,2.2,38.3,51,1,-0.2,Nikola Vucevic,46
2021-22,CHI,73,33.1,17.6,7.5,15.8,47.3,1.4,4.5,31.4,1.3,1.7,76.0,1.9,9.1,11.0,3.2,1.9,1.0,1.0,2.5,39.6,44,0,-0.7,Nikola Vucevic,46
2020-21,TOT,70,33.5,23.4,9.5,19.9,47.7,2.5,6.3,40.0,1.9,2.2,84.0,2.1,9.6,11.7,3.8,1.8,0.9,0.7,2.0,46.2,48,2,-4.9,Nikola Vucevic,46
2020-21,CHI,26,32.6,21.5,8.8,18.8,47.1,2.3,5.8,38.8,1.5,1.8,87.0,2.3,9.3,11.5,3.9,1.7,0.9,0.8,2.2,44.5,18,1,-2.4,Nikola Vucevic,46
2020-21,ORL,44,34.1,24.5,9.9,20.6,48.0,2.7,6.5,40.6,2.1,2.5,82.7,2.0,9.8,11.8,3.8,1.9,1.0,0.6,1.8,47.2,30,1,-6.3,Nikola Vucevic,46
2019-20,ORL,62,32.2,19.6,8.0,16.7,47.7,1.6,4.7,33.9,2.1,2.7,78.4,2.3,8.6,10.9,3.6,1.4,0.9,0.8,2.2,41.5,41,0,0.8,Nikola Vucevic,46
2018-19,ORL,80,31.4,20.8,8.8,16.9,51.8,1.1,2.9,36.4,2.2,2.8,78.9,2.8,9.2,12.0,3.8,2.0,1.0,1.1,2.0,45.4,60,1,2.7,Nikola Vucevic,46
2017-18,ORL,57,29.5,16.5,7.0,14.7,47.5,1.1,3.6,31.4,1.4,1.6,81.9,1.8,7.4,9.2,3.4,1.9,1.0,1.1,2.5,36.8,29,1,-0.6,Nikola Vucevic,46
2016-17,ORL,75,28.8,14.6,6.4,13.7,46.8,0.3,1.0,30.7,1.4,2.1,66.9,2.3,8.0,10.4,2.8,1.6,1.0,1.0,2.4,35.7,38,0,-1.9,Nikola Vucevic,46
2015-16,ORL,65,31.3,18.2,8.2,16.1,51.0,0.0,0.1,22.2,1.7,2.3,75.3,2.7,6.2,8.9,2.8,1.9,0.8,1.1,2.7,36.7,29,0,-0.7,Nikola Vucevic,46
2014-15,ORL,74,34.2,19.3,8.5,16.3,52.3,0.0,0.1,33.3,2.2,2.9,75.2,3.2,7.7,10.9,2.0,2.0,0.7,0.7,3.0,37.8,45,0,-4.1,Nikola Vucevic,46
2013-14,ORL,57,31.8,14.2,6.2,12.2,50.7,0.0,0.0,0.0,1.8,2.4,76.6,3.2,7.7,11.0,1.8,2.0,1.1,0.8,3.0,33.8,36,0,-3.1,Nikola Vucevic,46
2012-13,ORL,77,33.2,13.1,6.0,11.5,51.9,0.0,0.0,0.0,1.1,1.6,68.3,3.5,8.4,11.9,1.9,1.8,0.8,1.0,2.8,33.8,46,0,-5.0,Nikola Vucevic,46
2011-12,PHI,51,15.9,5.5,2.6,5.7,45.0,0.1,0.2,37.5,0.4,0.7,52.9,1.7,3.1,4.8,0.6,0.6,0.4,0.7,2.2,14.8,2,0,0.5,Nikola Vucevic,46
2024-25,LAC,26,33.3,24.3,8.4,17.2,49.0,3.7,8.3,45.1,3.7,4.3,85.0,0.3,3.0,3.3,2.5,2.1,1.3,0.2,2.0,34.3,1,0,2.5,Norman Powell,23
2023-24,LAC,76,26.2,13.9,4.9,10.1,48.6,2.2,5.1,43.5,1.9,2.3,83.1,0.2,2.4,2.6,1.1,0.9,0.6,0.3,1.8,20.3,0,0,2.8,Norman Powell,23
2022-23,LAC,60,26.1,17.0,5.7,11.8,47.9,1.9,4.8,39.7,3.8,4.6,81.2,0.4,2.5,2.9,1.8,1.7,0.8,0.3,2.1,24.9,0,0,-2.1,Norman Powell,23
2021-22,TOT,45,32.4,19.0,6.2,13.4,46.1,2.4,5.6,41.9,4.2,5.2,81.1,0.4,2.8,3.2,2.1,1.5,0.9,0.5,2.4,28.7,0,0,-4.9,Norman Powell,23
2021-22,LAC,5,25.1,21.4,6.4,12.6,50.8,2.6,4.8,54.2,6.0,7.0,85.7,0.6,2.2,2.8,2.8,1.4,0.4,0.8,2.8,31.2,0,0,-2.6,Norman Powell,23
2021-22,POR,40,33.3,18.7,6.2,13.6,45.6,2.3,5.7,40.6,4.0,5.0,80.3,0.4,2.9,3.3,2.1,1.6,1.0,0.4,2.3,28.4,0,0,-5.2,Norman Powell,23
2020-21,TOT,69,32.0,18.6,6.3,13.3,47.7,2.5,6.0,41.1,3.4,3.9,87.1,0.6,2.5,3.1,1.9,1.7,1.2,0.3,2.3,27.8,0,0,1.1,Norman Powell,23
2020-21,POR,27,34.4,17.0,5.8,13.0,44.3,2.0,5.4,36.1,3.5,4.0,88.0,0.9,2.4,3.3,1.9,1.6,1.3,0.4,2.3,27.3,0,0,3.6,Norman Powell,23
2020-21,TOR,42,30.4,19.6,6.7,13.5,49.8,2.8,6.4,43.9,3.4,3.9,86.5,0.5,2.5,3.0,1.8,1.8,1.1,0.2,2.3,28.0,0,0,-0.5,Norman Powell,23
2019-20,TOR,52,28.4,16.0,5.7,11.5,49.5,2.1,5.3,39.9,2.5,2.9,84.3,0.5,3.2,3.7,1.8,1.5,1.2,0.4,2.1,26.2,0,0,2.8,Norman Powell,23
2018-19,TOR,60,18.8,8.6,3.2,6.7,48.3,1.1,2.8,40.0,1.0,1.3,82.7,0.3,2.1,2.3,1.5,1.1,0.7,0.2,1.6,15.2,0,0,0.3,Norman Powell,23
2017-18,TOR,70,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,0.2,1.5,1.7,1.3,0.9,0.5,0.2,1.6,10.8,0,0,-0.3,Norman Powell,23
2016-17,TOR,76,18.0,8.4,3.0,6.7,44.9,0.7,2.3,32.4,1.7,2.1,79.2,0.3,1.9,2.2,1.1,0.9,0.7,0.2,1.7,14.3,0,0,1.1,Norman Powell,23
2015-16,TOR,49,14.8,5.6,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,1.0,0.7,0.6,0.2,1.2,11.5,0,0,1.3,Norman Powell,23
2024-25,NYK,37,36.5,16.3,6.2,13.1,47.4,2.1,5.9,34.9,1.8,2.3,78.8,1.2,3.7,4.9,1.9,1.3,1.4,0.9,2.4,30.9,0,0,6.2,OG Anunoby,78
2023-24,TOT,50,34.0,14.7,5.6,11.5,48.9,2.0,5.3,38.2,1.3,1.8,75.3,0.9,3.2,4.2,2.1,1.6,1.4,0.7,2.4,27.5,0,0,7.8,OG Anunoby,78
2023-24,NYK,23,34.9,14.1,5.4,11.1,48.8,1.8,4.5,39.4,1.5,1.9,79.1,1.0,3.4,4.4,1.5,1.7,1.7,1.0,2.5,28.3,0,0,15.3,OG Anunoby,78
2023-24,TOR,27,33.3,15.1,5.8,11.9,48.9,2.3,6.0,37.4,1.2,1.7,71.7,0.9,3.0,3.9,2.7,1.6,1.0,0.5,2.3,26.8,0,0,1.4,OG Anunoby,78
2022-23,TOR,67,35.6,16.8,6.3,13.2,47.6,2.1,5.5,38.7,2.1,2.5,83.8,1.4,3.5,5.0,2.0,2.0,1.9,0.7,3.0,31.7,2,0,2.0,OG Anunoby,78
2021-22,TOR,48,36.0,17.1,6.4,14.5,44.3,2.4,6.6,36.3,1.9,2.5,75.4,1.5,4.0,5.5,2.6,1.7,1.5,0.5,2.7,32.0,3,0,2.8,OG Anunoby,78
2020-21,TOR,43,33.3,15.9,5.8,12.1,48.0,2.4,6.1,39.8,1.9,2.4,78.4,1.3,4.3,5.5,2.2,1.7,1.5,0.7,2.7,30.8,3,0,2.7,OG Anunoby,78
2019-20,TOR,69,29.9,10.6,4.1,8.2,50.5,1.3,3.3,39.0,1.0,1.5,70.6,1.2,4.1,5.3,1.6,1.1,1.4,0.7,2.4,24.3,5,0,4.0,OG Anunoby,78
2018-19,TOR,67,20.2,7.0,2.7,6.0,45.3,1.0,3.0,33.2,0.5,0.9,58.1,0.9,2.1,2.9,0.7,0.8,0.7,0.3,2.1,13.8,0,0,-0.7,OG Anunoby,78
2017-18,TOR,74,20.0,5.9,2.2,4.7,47.1,1.0,2.7,37.1,0.5,0.8,62.9,0.6,1.9,2.5,0.7,0.6,0.7,0.2,1.8,12.1,0,0,4.0,OG Anunoby,78
2024-25,ORL,5,36.4,29.0,9.6,19.4,49.5,2.2,6.4,34.4,7.6,11.8,64.4,2.4,6.4,8.8,5.6,2.2,0.6,0.8,2.6,50.0,2,0,5.8,Paolo Banchero,5
2023-24,ORL,80,35.0,22.6,8.0,17.6,45.5,1.5,4.4,33.9,5.1,7.0,72.5,1.0,5.9,6.9,5.4,3.1,0.9,0.6,1.9,40.3,16,2,0.0,Paolo Banchero,5
2022-23,ORL,72,33.7,20.0,6.7,15.6,42.7,1.2,4.0,29.8,5.5,7.4,73.8,1.2,5.7,6.9,3.7,2.8,0.8,0.5,2.2,35.2,14,0,-3.0,Paolo Banchero,5
2024-25,IND,37,33.4,19.6,7.5,14.5,51.6,1.9,4.4,42.3,2.8,3.7,76.5,1.6,5.7,7.3,3.4,1.3,0.9,0.3,2.8,35.6,6,0,1.6,Pascal Siakam,49
2023-24,TOT,80,33.2,21.7,8.5,15.9,53.6,1.1,3.1,34.6,3.6,5.0,73.2,1.7,5.3,7.1,4.3,1.8,0.8,0.3,2.4,38.1,15,1,1.4,Pascal Siakam,49
2023-24,IND,41,31.8,21.3,8.7,15.8,54.9,1.0,2.5,38.6,3.0,4.2,69.9,2.1,5.7,7.8,3.7,1.4,0.8,0.4,2.6,38.1,10,1,2.5,Pascal Siakam,49
2023-24,TOR,39,34.7,22.2,8.3,16.0,52.2,1.2,3.7,31.7,4.3,5.7,75.8,1.4,4.9,6.3,4.9,2.1,0.8,0.3,2.2,38.2,5,0,0.2,Pascal Siakam,49
2022-23,TOR,71,37.4,24.2,8.9,18.5,48.0,1.3,4.0,32.4,5.2,6.7,77.4,1.8,6.0,7.8,5.8,2.4,0.9,0.5,3.2,44.3,24,2,1.7,Pascal Siakam,49
2021-22,TOR,68,37.9,22.8,8.8,17.8,49.4,1.1,3.2,34.4,4.2,5.6,74.9,1.9,6.6,8.5,5.3,2.7,1.3,0.6,3.3,43.9,30,2,3.8,Pascal Siakam,49
2020-21,TOR,56,35.8,21.4,7.8,17.2,45.5,1.3,4.4,29.7,4.4,5.4,82.7,1.7,5.5,7.2,4.5,2.3,1.1,0.7,3.1,39.8,13,1,2.3,Pascal Siakam,49
2019-20,TOR,60,35.2,22.9,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,1.1,6.3,7.3,3.5,2.5,1.0,0.9,2.8,40.0,12,0,6.6,Pascal Siakam,49
2018-19,TOR,80,31.8,16.9,6.5,11.8,54.9,1.0,2.7,36.9,3.0,3.8,78.5,1.6,5.3,6.9,3.1,1.9,0.9,0.7,3.0,32.6,18,0,7.4,Pascal Siakam,49
2017-18,TOR,81,20.7,7.3,3.1,6.1,50.8,0.4,1.6,22.0,0.7,1.1,62.1,1.0,3.5,4.5,2.0,0.8,0.8,0.5,2.0,18.6,0,0,3.7,Pascal Siakam,49
2016-17,TOR,55,15.6,4.2,1.9,3.7,50.2,0.0,0.1,14.3,0.4,0.6,68.8,1.2,2.2,3.4,0.3,0.6,0.5,0.8,2.0,11.9,0,0,-0.9,Pascal Siakam,49
2024-25,PHI,24,32.0,16.2,5.8,14.1,41.4,2.2,6.5,33.5,2.3,2.9,81.2,0.7,4.9,5.6,4.6,2.6,1.8,0.4,2.5,33.8,1,0,-1.3,Paul George,80
2023-24,LAC,74,33.8,22.6,7.9,16.7,47.1,3.3,7.9,41.3,3.6,3.9,90.7,0.5,4.7,5.2,3.5,2.1,1.5,0.5,2.7,38.2,3,0,6.2,Paul George,80
2022-23,LAC,56,34.6,23.8,8.2,17.9,45.7,2.8,7.6,37.1,4.6,5.3,87.1,0.8,5.3,6.1,5.1,3.1,1.5,0.4,2.8,41.2,8,1,2.8,Paul George,80
2021-22,LAC,31,34.8,24.3,8.6,20.5,42.1,2.9,8.3,35.4,4.1,4.8,85.8,0.4,6.5,6.9,5.7,4.1,2.2,0.4,2.4,44.8,7,0,3.0,Paul George,80
2020-21,LAC,54,33.7,23.3,8.2,17.6,46.7,3.2,7.7,41.1,3.7,4.2,86.8,0.8,5.8,6.6,5.2,3.3,1.1,0.4,2.4,40.5,9,0,8.0,Paul George,80
2019-20,LAC,48,29.6,21.5,7.1,16.3,43.9,3.3,7.9,41.2,4.0,4.5,87.6,0.5,5.2,5.7,3.9,2.6,1.4,0.4,2.4,37.0,5,0,5.4,Paul George,80
2018-19,OKC,77,36.9,28.0,9.2,21.0,43.8,3.8,9.8,38.6,5.9,7.0,83.9,1.4,6.8,8.2,4.1,2.7,2.2,0.4,2.8,49.3,24,1,6.4,Paul George,80
2017-18,OKC,79,36.6,21.9,7.3,17.0,43.0,3.1,7.7,40.1,4.3,5.2,82.2,0.9,4.7,5.7,3.3,2.7,2.0,0.5,2.9,38.6,4,0,2.9,Paul George,80
2016-17,IND,75,35.9,23.7,8.3,18.0,46.1,2.6,6.6,39.3,4.5,5.0,89.8,0.8,5.8,6.6,3.3,2.9,1.6,0.4,2.7,39.5,11,0,2.2,Paul George,80
2015-16,IND,81,34.8,23.1,7.5,17.9,41.8,2.6,7.0,37.1,5.6,6.5,86.0,1.0,6.0,7.0,4.1,3.3,1.9,0.4,2.8,41.0,15,0,2.2,Paul George,80
2014-15,IND,6,15.2,8.8,3.0,8.2,36.7,1.5,3.7,40.9,1.3,1.8,72.7,0.7,3.0,3.7,1.0,2.0,0.8,0.2,1.8,15.7,0,0,2.5,Paul George,80
2013-14,IND,80,36.2,21.7,7.2,17.0,42.4,2.3,6.3,36.4,5.0,5.8,86.4,0.8,6.0,6.8,3.5,2.8,1.9,0.3,2.5,38.8,12,1,4.6,Paul George,80
2012-13,IND,79,37.6,17.4,6.2,14.9,41.9,2.2,5.9,36.2,2.8,3.5,80.7,1.1,6.5,7.6,4.1,2.9,1.8,0.6,2.9,37.2,23,1,4.6,Paul George,80
2011-12,IND,66,29.7,12.1,4.3,9.7,44.0,1.4,3.5,38.5,2.2,2.8,80.2,0.8,4.8,5.6,2.4,1.8,1.6,0.6,2.9,27.3,2,0,3.7,Paul George,80
2010-11,IND,61,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0,0,-0.1,Paul George,80
2024-25,BOS,37,27.9,14.8,5.1,10.9,46.7,3.5,8.3,42.0,1.1,1.4,84.0,1.4,2.3,3.7,3.4,1.0,0.9,0.1,1.6,26.5,3,0,6.1,Payton Pritchard,93
2023-24,BOS,82,22.3,9.6,3.6,7.7,46.8,1.8,4.7,38.5,0.6,0.7,82.1,0.9,2.4,3.2,3.4,0.7,0.5,0.1,1.3,19.5,3,0,5.5,Payton Pritchard,93
2022-23,BOS,48,13.4,5.6,2.1,5.1,41.2,1.2,3.2,36.4,0.3,0.3,75.0,0.5,1.3,1.8,1.3,0.8,0.3,0.0,0.8,9.9,1,1,0.3,Payton Pritchard,93
2021-22,BOS,71,14.1,6.2,2.3,5.3,42.9,1.4,3.5,41.2,0.3,0.3,100.0,0.5,1.4,1.9,2.0,0.6,0.4,0.1,0.9,12.2,0,0,0.9,Payton Pritchard,93
2020-21,BOS,66,19.2,7.7,2.8,6.3,44.0,1.5,3.8,41.1,0.6,0.7,88.9,0.5,1.9,2.4,1.8,0.8,0.6,0.1,1.6,14.6,0,0,0.6,Payton Pritchard,93
2024-25,TOR,28,34.1,23.5,8.6,18.5,46.4,1.9,5.6,34.6,4.4,6.1,71.5,1.0,5.9,6.9,6.1,3.3,0.7,0.4,2.4,40.8,7,2,-4.4,RJ Barrett,28
2023-24,TOT,58,31.7,20.2,7.5,15.2,49.5,1.6,4.3,36.0,3.6,5.0,71.5,0.9,4.5,5.4,3.3,2.2,0.5,0.4,2.2,32.3,2,0,-2.6,RJ Barrett,28
2023-24,TOR,32,33.5,21.8,8.5,15.4,55.3,1.5,3.8,39.2,3.3,5.2,62.9,1.1,5.3,6.4,4.1,2.5,0.6,0.4,2.6,36.0,2,0,-4.3,RJ Barrett,28
2023-24,NYK,26,29.5,18.2,6.3,14.9,42.3,1.7,5.0,33.1,4.0,4.8,83.1,0.7,3.5,4.3,2.4,1.8,0.5,0.3,1.7,27.6,0,0,-0.7,RJ Barrett,28
2022-23,NYK,73,33.9,19.6,7.0,16.1,43.4,1.7,5.3,31.0,4.0,5.4,74.0,0.8,4.2,5.0,2.8,2.2,0.4,0.2,2.5,29.4,3,0,-0.8,RJ Barrett,28
2021-22,NYK,70,34.5,20.0,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,0.9,4.9,5.8,3.0,2.2,0.6,0.2,2.0,31.9,4,0,-2.1,RJ Barrett,28
2020-21,NYK,72,34.9,17.6,6.5,14.7,44.1,1.7,4.3,40.1,2.9,3.8,74.6,0.9,4.8,5.8,3.0,1.9,0.7,0.3,2.6,30.1,5,0,1.9,RJ Barrett,28
2019-20,NYK,56,30.4,14.3,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,0.9,4.1,5.0,2.6,2.2,1.0,0.3,2.2,25.8,2,0,-5.8,RJ Barrett,28
2024-25,TOR,23,34.2,20.4,7.8,16.6,47.1,1.6,5.5,28.3,3.2,4.3,73.0,1.7,6.4,8.0,6.5,3.7,1.4,0.7,2.2,42.3,9,1,-6.3,Scottie Barnes,45
2023-24,TOR,60,34.9,19.9,7.5,15.7,47.5,1.7,4.9,34.1,3.3,4.2,78.1,2.4,5.9,8.2,6.1,2.8,1.3,1.5,2.0,44.2,25,4,-2.4,Scottie Barnes,45
2022-23,TOR,77,34.8,15.3,6.0,13.2,45.6,0.8,2.9,28.1,2.5,3.2,77.2,2.3,4.3,6.6,4.8,2.0,1.1,0.8,2.2,34.1,15,1,2.3,Scottie Barnes,45
2021-22,TOR,74,35.4,15.3,6.2,12.6,49.2,0.8,2.6,30.1,2.1,2.9,73.5,2.6,4.9,7.5,3.5,1.8,1.1,0.7,2.6,33.2,13,0,0.9,Scottie Barnes,45
2024-25,POR,27,31.6,17.9,6.7,14.8,45.3,1.9,6.3,29.4,2.6,3.4,78.0,0.7,3.1,3.7,2.7,1.6,0.9,0.3,1.8,28.1,0,0,-5.1,Shaedon Sharpe,63
2023-24,POR,32,33.1,15.9,5.5,13.6,40.6,1.9,5.6,33.3,3.1,3.7,82.4,1.3,3.7,5.0,2.9,2.3,0.9,0.4,2.8,27.8,1,0,-7.7,Shaedon Sharpe,63
2022-23,POR,80,22.2,9.9,3.8,8.1,47.2,1.3,3.5,36.0,0.9,1.3,71.4,0.8,2.2,3.0,1.2,1.0,0.5,0.3,1.7,16.5,0,0,-3.7,Shaedon Sharpe,63
2024-25,OKC,32,34.5,31.3,11.1,21.0,52.8,2.2,6.2,35.0,7.0,7.9,87.8,0.8,4.7,5.5,6.0,2.7,2.0,1.2,2.1,53.7,2,0,12.1,Shai Gilgeous-Alexander,2
2023-24,OKC,75,34.0,30.1,10.6,19.8,53.5,1.3,3.6,35.3,7.6,8.7,87.4,0.9,4.7,5.5,6.2,2.2,2.0,0.9,2.5,52.5,8,0,8.2,Shai Gilgeous-Alexander,2
2022-23,OKC,68,35.5,31.4,10.4,20.3,51.0,0.9,2.5,34.5,9.8,10.9,90.5,0.9,4.0,4.8,5.5,2.8,1.6,1.0,2.8,50.4,3,0,2.2,Shai Gilgeous-Alexander,2
2021-22,OKC,56,34.7,24.5,8.5,18.8,45.3,1.6,5.3,30.0,5.9,7.2,81.0,0.7,4.3,5.0,5.9,2.8,1.3,0.8,2.5,42.8,6,1,-4.7,Shai Gilgeous-Alexander,2
